target,zbin,ptlow,pthigh,mr,err
0,8,0.07303792,0.11247461,0.7172160744667053,0.013941165059804916
0,8,0.11247461,0.17320508,0.7297735810279846,0.011141770519316195
0,8,0.17320508,0.26672686,0.7247786521911621,0.0095771299675107
0,8,0.26672686,0.41074556,0.7774990797042847,0.01033599767833948
0,8,0.41074556,0.63252691,0.7428098917007446,0.010993659496307371
0,8,0.63252691,0.97405871,0.9482107162475586,0.021448522806167603
0,8,0.97405871,1.5,2.2076399326324463,0.13537058234214785
0,9,0.02,0.03079896,0.6744372248649597,0.01935913600027561
0,9,0.03079896,0.04742881,0.705382764339447,0.018368225544691086
0,9,0.04742881,0.07303792,0.7054480910301208,0.017570355907082558
0,9,0.07303792,0.11247461,0.8166986703872681,0.019748350605368614
0,9,0.11247461,0.17320508,0.7987786531448364,0.01732700131833553
0,9,0.17320508,0.26672686,0.8233284950256348,0.014525032602250574
0,9,0.26672686,0.41074556,0.7070072889328003,0.0120406961068511
0,9,0.41074556,0.63252691,0.8227185010910034,0.017429010942578316
0,9,0.63252691,0.97405871,1.2738021612167358,0.04866590723395348
0,9,0.97405871,1.5,3.797229290008545,0.4524918496608734
1,4,0.02,0.03079896,0.6094706058502197,0.007725498639047145
1,4,0.03079896,0.04742881,0.6157200336456299,0.005823458544909954
1,4,0.04742881,0.07303792,0.615669846534729,0.004762901458889246
1,4,0.07303792,0.11247461,0.6191031336784363,0.0040260618552565575
1,4,0.11247461,0.17320508,0.6248777508735657,0.003503243904560805
1,4,0.17320508,0.26672686,0.6667962074279785,0.0035333565901964907
1,4,0.26672686,0.41074556,0.7359885573387146,0.004116211552172899
1,4,0.41074556,0.63252691,1.0337426662445068,0.0073664700612425795
1,4,0.63252691,0.97405871,2.2135138511657715,0.02927025221288204
1,4,0.97405871,1.5,6.573383808135986,0.2872433364391327
1,5,0.02,0.03079896,0.5815487504005432,0.010673866607248785
1,5,0.03079896,0.04742881,0.5961418747901917,0.008561825379729271
1,5,0.04742881,0.07303792,0.5857487320899963,0.00627171667292714
1,5,0.07303792,0.11247461,0.5946536064147949,0.00525705749168992
1,5,0.11247461,0.17320508,0.5974193215370178,0.004578356631100178
1,5,0.17320508,0.26672686,0.6213404536247253,0.004274040460586548
1,5,0.26672686,0.41074556,0.660129725933075,0.004595189820975065
1,5,0.41074556,0.63252691,0.7819268703460693,0.0064679398201406
1,5,0.63252691,0.97405871,1.3270611763000488,0.017459135502576828
1,5,0.97405871,1.5,4.041975975036621,0.14063258469104767
1,6,0.02,0.03079896,0.5858547687530518,0.012708774767816068
1,6,0.03079896,0.04742881,0.5845614671707153,0.01112151425331831
1,6,0.04742881,0.07303792,0.5887068510055542,0.008760475553572178
1,6,0.07303792,0.11247461,0.5941109657287598,0.006730489898473024
1,6,0.11247461,0.17320508,0.5945767164230347,0.005743745248764753
1,6,0.17320508,0.26672686,0.6232120990753174,0.005461978260427713
1,6,0.26672686,0.41074556,0.6252386569976807,0.0052948277443647385
1,6,0.41074556,0.63252691,0.6937176585197449,0.006660178303718567
1,6,0.63252691,0.97405871,0.9585787653923036,0.013389244675636292
1,6,0.97405871,1.5,2.544642210006714,0.08422678709030151
1,7,0.02,0.03079896,0.5620852708816528,0.013434111140668392
1,7,0.03079896,0.04742881,0.5586276054382324,0.012230202555656431
1,7,0.04742881,0.07303792,0.5734307169914246,0.01104503497481346
1,7,0.07303792,0.11247461,0.587645947933197,0.008750304579734802
1,7,0.11247461,0.17320508,0.583224356174469,0.006814565043896437
1,7,0.17320508,0.26672686,0.5804945826530457,0.006106104701757431
1,7,0.26672686,0.41074556,0.5973889827728271,0.006095921155065298
1,7,0.41074556,0.63252691,0.6422923803329468,0.007130350451916456
1,7,0.63252691,0.97405871,0.7752731442451477,0.012063104659318924
1,7,0.97405871,1.5,1.9281957149505613,0.06785660237073897
1,8,0.02,0.03079896,0.4947348237037658,0.01219984982162714
1,8,0.03079896,0.04742881,0.4804717898368835,0.010884513147175312
1,8,0.04742881,0.07303792,0.5031969547271729,0.01079745963215828
1,8,0.07303792,0.11247461,0.482421338558197,0.009182105772197248
1,8,0.11247461,0.17320508,0.5178473591804504,0.007693577092140912
1,8,0.17320508,0.26672686,0.5271006226539612,0.0067077637650072575
1,8,0.26672686,0.41074556,0.5774847865104675,0.007371837738901377
1,8,0.41074556,0.63252691,0.5653462409973145,0.007994606159627438
1,8,0.63252691,0.97405871,0.8055307269096375,0.01687232404947281
1,8,0.97405871,1.5,2.2636444568634038,0.12044108659029007
1,9,0.02,0.03079896,0.4328234493732453,0.012132972478866577
1,9,0.03079896,0.04742881,0.5020674467086792,0.01245388574898243
1,9,0.04742881,0.07303792,0.4929651021957398,0.012009426020085813
1,9,0.07303792,0.11247461,0.5372004508972168,0.012643789872527122
1,9,0.11247461,0.17320508,0.5511202216148376,0.011514601297676563
1,9,0.17320508,0.26672686,0.5544986128807068,0.009477968327701092
1,9,0.26672686,0.41074556,0.5162612795829773,0.008442056365311146
1,9,0.41074556,0.63252691,0.5921499133110046,0.01197226997464895
1,9,0.63252691,0.97405871,1.0411345958709717,0.036963913589715965
1,9,0.97405871,1.5,2.441711902618408,0.22473563253879547
2,4,0.02,0.03079896,0.447672426700592,0.0036127965431660414
2,4,0.03079896,0.04742881,0.4448593854904175,0.002685221843421459
2,4,0.04742881,0.07303792,0.44086569547653204,0.0021502950694411997
2,4,0.07303792,0.11247461,0.4456082582473755,0.0017942232079803946
2,4,0.11247461,0.17320508,0.4495025873184204,0.001545956009067595
2,4,0.17320508,0.26672686,0.4815303385257721,0.0015573670389130714
2,4,0.26672686,0.41074556,0.5507864952087402,0.0018819463439285753
2,4,0.41074556,0.63252691,0.814352810382843,0.0035247106570750475
2,4,0.63252691,0.97405871,2.0051710605621342,0.014988912269473076
2,4,0.97405871,1.5,6.827299118041992,0.15170836448669436
2,5,0.02,0.03079896,0.4203036427497864,0.0050443653017282495
2,5,0.03079896,0.04742881,0.4215590357780457,0.0039533176459372035
2,5,0.04742881,0.07303792,0.4164465665817261,0.0028788750059902672
2,5,0.07303792,0.11247461,0.415059894323349,0.0023351851850748058
2,5,0.11247461,0.17320508,0.4317730367183685,0.002068826695904136
2,5,0.17320508,0.26672686,0.4465699791908264,0.0019205468706786637
2,5,0.26672686,0.41074556,0.4807263016700745,0.0020766493398696184
2,5,0.41074556,0.63252691,0.5767810344696045,0.0029629496857523922
2,5,0.63252691,0.97405871,1.0662679672241209,0.008407860994338991
2,5,0.97405871,1.5,3.4381303787231445,0.06278423219919205
2,6,0.02,0.03079896,0.3815268576145172,0.0054639121517539024
2,6,0.03079896,0.04742881,0.3945687413215637,0.00493153277784586
2,6,0.04742881,0.07303792,0.3910123705863953,0.0038374848663806924
2,6,0.07303792,0.11247461,0.4058154821395874,0.002994312904775143
2,6,0.11247461,0.17320508,0.42450150847435,0.0026218108832836147
2,6,0.17320508,0.26672686,0.4429768621921539,0.002473056549206376
2,6,0.26672686,0.41074556,0.4602256119251251,0.0024646723177284
2,6,0.41074556,0.63252691,0.5248602628707886,0.0031890678219497204
2,6,0.63252691,0.97405871,0.748622477054596,0.006527502089738846
2,6,0.97405871,1.5,2.190572738647461,0.03971467539668083
2,7,0.02,0.03079896,0.4052111208438873,0.006447854917496443
2,7,0.03079896,0.04742881,0.3971608579158783,0.005689735990017653
2,7,0.04742881,0.07303792,0.3906123340129852,0.005008117761462928
2,7,0.07303792,0.11247461,0.4204996526241303,0.004091330803930759
2,7,0.11247461,0.17320508,0.4162561595439911,0.0031785350292921066
2,7,0.17320508,0.26672686,0.41963452100753773,0.0028705799486488104
2,7,0.26672686,0.41074556,0.42117804288864136,0.0028195139020681377
2,7,0.41074556,0.63252691,0.4716024696826935,0.003433931153267622
2,7,0.63252691,0.97405871,0.6061692237854004,0.006041926331818104
2,7,0.97405871,1.5,1.6542001962661743,0.03427935764193535
2,8,0.02,0.03079896,0.3505285680294037,0.005924985278397799
2,8,0.03079896,0.04742881,0.3524535000324249,0.005431074183434248
2,8,0.04742881,0.07303792,0.3468771874904633,0.0050366949290037155
2,8,0.07303792,0.11247461,0.3617679178714752,0.004589755553752185
2,8,0.11247461,0.17320508,0.3564782440662384,0.0036016653757542367
2,8,0.17320508,0.26672686,0.3870711326599121,0.0033476459793746467
2,8,0.26672686,0.41074556,0.4068440794944763,0.003494007047265768
2,8,0.41074556,0.63252691,0.41678258776664734,0.0040208748541772366
2,8,0.63252691,0.97405871,0.5565320253372192,0.007811083458364009
2,8,0.97405871,1.5,1.685662031173706,0.051270641386508935
2,9,0.02,0.03079896,0.31838896870613104,0.006142547819763422
2,9,0.03079896,0.04742881,0.3298570513725281,0.005952766630798578
2,9,0.04742881,0.07303792,0.3700990676879883,0.006117964163422585
2,9,0.07303792,0.11247461,0.3865996599197388,0.006271873600780964
2,9,0.11247461,0.17320508,0.4099019467830658,0.005802449770271778
2,9,0.17320508,0.26672686,0.3861888647079468,0.004648307804018259
2,9,0.26672686,0.41074556,0.3336097002029419,0.0039643459022045135
2,9,0.41074556,0.63252691,0.3917173743247986,0.00567444646731019
2,9,0.63252691,0.97405871,0.8530098199844359,0.018990099430084232
2,9,0.97405871,1.5,1.944956421852112,0.10443607717752457
